id,created_at,updated_at,category,content-type,display_name,filename,folder_id,hidden,hidden_for_user,lock_at,lock_explanation,lock_info,locked,locked_for_user,media_entry_id,mime_class,modified_at,size,thumbnail_url,unlock_at,upload_status,url,uuid,visibility_level
10500000172281789,2025-01-05T07:56:08Z,2025-05-01T14:43:30Z,uncategorized,application/vnd.ms-powerpoint,jhtp10_ch19.ppt,jhtp10_ch19.ppt,10500000021368042,False,False,,,,False,False,,ppt,2016-11-23T18:58:14Z,8419840,,,success,https://canvas.instructure.com/files/1050~172281789/download?download_frd=1&verifier=gCUx0oZHLiMK1fIJyBKwhGKOUNnXrE7Dq6f3nrN8,gCUx0oZHLiMK1fIJyBKwhGKOUNnXrE7Dq6f3nrN8,inherit
10500000172281810,2025-01-05T07:56:10Z,2025-01-05T07:56:10Z,uncategorized,application/vnd.ms-powerpoint,jhtp10_ch20.ppt,jhtp10_ch20.ppt,10500000021368050,False,False,,,,False,False,,ppt,2016-11-23T18:57:54Z,9600512,,,success,https://canvas.instructure.com/files/1050~172281810/download?download_frd=1&verifier=hmvBrToVx7ovWoeHEEIsE59e3zxaMVEA5mXeb1t0,hmvBrToVx7ovWoeHEEIsE59e3zxaMVEA5mXeb1t0,inherit
10500000172281766,2025-01-05T07:56:05Z,2025-01-05T07:56:05Z,uncategorized,application/vnd.ms-powerpoint,jhtp10_ch21.ppt,jhtp10_ch21.ppt,10500000021368033,False,False,,,,False,False,,ppt,2016-11-23T18:58:09Z,9576960,,,success,https://canvas.instructure.com/files/1050~172281766/download?download_frd=1&verifier=JCBHyUyb5l5GFkOGil3y6vl2ORzB7wmqpUW6qbfN,JCBHyUyb5l5GFkOGil3y6vl2ORzB7wmqpUW6qbfN,inherit
10500000172281805,2025-01-05T07:56:09Z,2025-01-05T07:56:09Z,uncategorized,application/vnd.ms-powerpoint,jhtp10_ch22.ppt,jhtp10_ch22.ppt,10500000021368047,False,False,,,,False,False,,ppt,2016-11-23T18:57:57Z,18862080,,,success,https://canvas.instructure.com/files/1050~172281805/download?download_frd=1&verifier=BYpeKxJK5hdzSlP2CYml5jBefqBVH5KV3eTYEpbC,BYpeKxJK5hdzSlP2CYml5jBefqBVH5KV3eTYEpbC,inherit
10500000172281844,2025-01-05T07:56:13Z,2025-03-20T15:14:21Z,uncategorized,application/vnd.ms-powerpoint,jhtp10_ch23.ppt,jhtp10_ch23.ppt,10500000021368058,False,False,,,,False,False,,ppt,2016-11-23T18:58:00Z,29676032,,,success,https://canvas.instructure.com/files/1050~172281844/download?download_frd=1&verifier=KKWbKjpTP6gy8xlgSkbhKYKdU77iytLBLwRjqi83,KKWbKjpTP6gy8xlgSkbhKYKdU77iytLBLwRjqi83,inherit
10500000172281761,2025-01-05T07:56:04Z,2025-01-05T07:56:04Z,uncategorized,application/vnd.ms-powerpoint,jhtp10_ch24.ppt,jhtp10_ch24.ppt,10500000021368029,False,False,,,,False,False,,ppt,2016-11-23T18:57:31Z,22593536,,,success,https://canvas.instructure.com/files/1050~172281761/download?download_frd=1&verifier=CUG608nl11qc8Vw67iuQEQQ4bHtJkTMxztRTfLso,CUG608nl11qc8Vw67iuQEQQ4bHtJkTMxztRTfLso,inherit
10500000172281904,2025-01-05T07:56:17Z,2025-01-11T17:55:59Z,uncategorized,application/vnd.ms-powerpoint,jhtp10_ch24.ppt,jhtp10_ch24.ppt,10500000021020121,False,False,,,,False,False,,ppt,2018-06-26T20:09:48Z,22640128,,,success,https://canvas.instructure.com/files/1050~172281904/download?download_frd=1&verifier=0AvArqRQztmx5PahSAp4R54DS9W09hQcKEz6Q9Du,0AvArqRQztmx5PahSAp4R54DS9W09hQcKEz6Q9Du,inherit
10500000172281751,2025-01-05T07:56:03Z,2025-01-05T07:56:03Z,uncategorized,application/vnd.ms-powerpoint,jhtp10_ch25.ppt,jhtp10_ch25.ppt,10500000021368024,False,False,,,,False,False,,ppt,2016-11-23T18:58:08Z,9679360,,,success,https://canvas.instructure.com/files/1050~172281751/download?download_frd=1&verifier=ez48OvTqJkEKW4lUpFJrLLUDOOV5dyraNyhNCpnc,ez48OvTqJkEKW4lUpFJrLLUDOOV5dyraNyhNCpnc,inherit
10500000172281847,2025-01-05T07:56:13Z,2025-01-11T17:58:01Z,uncategorized,application/vnd.openxmlformats-officedocument.presentationml.presentation,JHTP11_01.pptx,JHTP11_01.pptx,10500000021020121,False,False,,,,False,False,,ppt,2018-05-02T20:47:52Z,3138069,,,success,https://canvas.instructure.com/files/1050~172281847/download?download_frd=1&verifier=TGo9rxPALkdU41AA6JhtZDQTqHkpGsxOEWVJsfsP,TGo9rxPALkdU41AA6JhtZDQTqHkpGsxOEWVJsfsP,inherit
10500000172281863,2025-01-05T07:56:14Z,2025-01-13T22:53:08Z,uncategorized,application/vnd.openxmlformats-officedocument.presentationml.presentation,JHTP11_02.pptx,JHTP11_02.pptx,10500000021020121,False,False,,,,False,False,,ppt,2018-05-02T20:48:16Z,2689441,,,success,https://canvas.instructure.com/files/1050~172281863/download?download_frd=1&verifier=SHp0vVP5bW5genc7uXGR7xJmsVH9to621YLqH3Ke,SHp0vVP5bW5genc7uXGR7xJmsVH9to621YLqH3Ke,inherit
10500000172281859,2025-01-05T07:56:14Z,2025-01-13T22:53:10Z,uncategorized,application/vnd.openxmlformats-officedocument.presentationml.presentation,JHTP11_03.pptx,JHTP11_03.pptx,10500000021020121,False,False,,,,False,False,,ppt,2018-05-02T20:48:28Z,2246834,,,success,https://canvas.instructure.com/files/1050~172281859/download?download_frd=1&verifier=niauOy4Py7jcWAEgDMEPiEPHaGsrFkAixBpQn7f5,niauOy4Py7jcWAEgDMEPiEPHaGsrFkAixBpQn7f5,inherit
10500000172281862,2025-01-05T07:56:14Z,2025-01-13T23:10:22Z,uncategorized,application/vnd.openxmlformats-officedocument.presentationml.presentation,JHTP11_04.pptx,JHTP11_04.pptx,10500000021020121,False,False,,,,False,False,,ppt,2018-05-02T20:48:44Z,4051906,,,success,https://canvas.instructure.com/files/1050~172281862/download?download_frd=1&verifier=qenzoVMvZmC5Cv1MHBYpF2rokp4RqOizuuJEHKvE,qenzoVMvZmC5Cv1MHBYpF2rokp4RqOizuuJEHKvE,inherit
10500000172281833,2025-01-05T07:56:12Z,2025-01-13T23:12:53Z,uncategorized,application/vnd.openxmlformats-officedocument.presentationml.presentation,JHTP11_05.pptx,JHTP11_05.pptx,10500000021020121,False,False,,,,False,False,,ppt,2018-05-02T20:49:09Z,3999973,,,success,https://canvas.instructure.com/files/1050~172281833/download?download_frd=1&verifier=ftlGuAwkSjxgwxReypam59ZAY4TBmCEFcgTP3bPP,ftlGuAwkSjxgwxReypam59ZAY4TBmCEFcgTP3bPP,inherit
10500000172281835,2025-01-05T07:56:12Z,2025-01-15T03:45:51Z,uncategorized,application/vnd.openxmlformats-officedocument.presentationml.presentation,JHTP11_06.pptx,JHTP11_06.pptx,10500000021020121,False,False,,,,False,False,,ppt,2018-05-02T20:49:23Z,3419907,,,success,https://canvas.instructure.com/files/1050~172281835/download?download_frd=1&verifier=Tccdp06d2MVeMVq3Naiwo6gdLyVeef7tmxVa60wc,Tccdp06d2MVeMVq3Naiwo6gdLyVeef7tmxVa60wc,inherit
10500000172281876,2025-01-05T07:56:15Z,2025-01-15T16:05:55Z,uncategorized,application/vnd.openxmlformats-officedocument.presentationml.presentation,JHTP11_07-4.pptx,JHTP11_07.pptx,10500000021020121,False,False,,,,False,False,,ppt,2018-05-15T19:58:23Z,4506917,,,success,https://canvas.instructure.com/files/1050~172281876/download?download_frd=1&verifier=WLkPzvQyYwkxdL4xtWZJiekUGnpYSbnwTNMxFsHy,WLkPzvQyYwkxdL4xtWZJiekUGnpYSbnwTNMxFsHy,inherit
10500000172281871,2025-01-05T07:56:15Z,2025-01-15T21:49:45Z,uncategorized,application/vnd.openxmlformats-officedocument.presentationml.presentation,JHTP11_08.pptx,JHTP11_08.pptx,10500000021020121,False,False,,,,False,False,,ppt,2018-05-02T20:50:48Z,3969070,,,success,https://canvas.instructure.com/files/1050~172281871/download?download_frd=1&verifier=dxoJtblQrfeBUe5Pl9Az53e228zhRBcTdcuWgX7d,dxoJtblQrfeBUe5Pl9Az53e228zhRBcTdcuWgX7d,inherit
10500000172281870,2025-01-05T07:56:15Z,2025-01-15T19:50:30Z,uncategorized,application/vnd.openxmlformats-officedocument.presentationml.presentation,JHTP11_09.pptx,JHTP11_09.pptx,10500000021020121,False,False,,,,False,False,,ppt,2018-05-02T20:50:59Z,3949542,,,success,https://canvas.instructure.com/files/1050~172281870/download?download_frd=1&verifier=nZV4Iyoo46uzFpkYAZBm1ENGCYuqnlthsCQjv9UF,nZV4Iyoo46uzFpkYAZBm1ENGCYuqnlthsCQjv9UF,inherit
10500000172281832,2025-01-05T07:56:11Z,2025-01-22T03:40:06Z,uncategorized,application/vnd.openxmlformats-officedocument.presentationml.presentation,JHTP11_10.pptx,JHTP11_10.pptx,10500000021020121,False,False,,,,False,False,,ppt,2018-05-02T20:51:10Z,4281281,,,success,https://canvas.instructure.com/files/1050~172281832/download?download_frd=1&verifier=igh6mnGdqS49rU33QcEXuTN5eh7cq6zzLmcxIPG9,igh6mnGdqS49rU33QcEXuTN5eh7cq6zzLmcxIPG9,inherit
10500000172281875,2025-01-05T07:56:15Z,2025-01-13T21:16:13Z,uncategorized,application/vnd.openxmlformats-officedocument.presentationml.presentation,JHTP11_11.pptx,JHTP11_11.pptx,10500000021020121,False,False,,,,False,False,,ppt,2019-12-03T15:18:40Z,3734038,,,success,https://canvas.instructure.com/files/1050~172281875/download?download_frd=1&verifier=CCzaxDBIv6oH8FjO0uv2dOo15r4PMQrRDX1z3d4h,CCzaxDBIv6oH8FjO0uv2dOo15r4PMQrRDX1z3d4h,inherit
10500000172281877,2025-01-05T07:56:15Z,2025-01-13T20:22:37Z,uncategorized,application/vnd.openxmlformats-officedocument.presentationml.presentation,JHTP11_12.pptx,JHTP11_12.pptx,10500000021020121,False,False,,,,False,False,,ppt,2018-05-02T20:51:38Z,1510227,,,success,https://canvas.instructure.com/files/1050~172281877/download?download_frd=1&verifier=zLth12F13AXmECqVc621aKs7GF6NeI4dxu38y8vr,zLth12F13AXmECqVc621aKs7GF6NeI4dxu38y8vr,inherit
10500000172281894,2025-01-05T07:56:17Z,2025-01-13T23:16:47Z,uncategorized,application/vnd.openxmlformats-officedocument.presentationml.presentation,JHTP11_13.pptx,JHTP11_13.pptx,10500000021020121,False,False,,,,False,False,,ppt,2018-05-02T20:51:50Z,3023442,,,success,https://canvas.instructure.com/files/1050~172281894/download?download_frd=1&verifier=1nI8Hl0Iy3RoCXDyjR50LA5biJsHGp2twLI1WpQZ,1nI8Hl0Iy3RoCXDyjR50LA5biJsHGp2twLI1WpQZ,inherit
10500000172281893,2025-01-05T07:56:17Z,2025-01-13T23:17:35Z,uncategorized,application/vnd.openxmlformats-officedocument.presentationml.presentation,JHTP11_14.pptx,JHTP11_14.pptx,10500000021020121,False,False,,,,False,False,,ppt,2018-05-02T20:52:08Z,3716728,,,success,https://canvas.instructure.com/files/1050~172281893/download?download_frd=1&verifier=XiT1wXXJ4dHvrmFgQmLH1pYko4kgCQotvyqkL52A,XiT1wXXJ4dHvrmFgQmLH1pYko4kgCQotvyqkL52A,inherit
10500000172281905,2025-01-05T07:56:18Z,2025-01-13T23:18:14Z,uncategorized,application/vnd.openxmlformats-officedocument.presentationml.presentation,JHTP11_15.pptx,JHTP11_15.pptx,10500000021020121,False,False,,,,False,False,,ppt,2018-05-02T20:52:21Z,2700999,,,success,https://canvas.instructure.com/files/1050~172281905/download?download_frd=1&verifier=kjnaxpfdT1IJvaH4LNtXg3tvAXyyaZGZnABpd5AQ,kjnaxpfdT1IJvaH4LNtXg3tvAXyyaZGZnABpd5AQ,inherit
10500000172281897,2025-01-05T07:56:17Z,2025-01-13T23:18:56Z,uncategorized,application/vnd.openxmlformats-officedocument.presentationml.presentation,JHTP11_16-1.pptx,JHTP11_16.pptx,10500000021020121,False,False,,,,False,False,,ppt,2018-06-04T21:43:50Z,4100415,,,success,https://canvas.instructure.com/files/1050~172281897/download?download_frd=1&verifier=ntXVBLyCXcF8tVxMvRxjdeKlTncI58T4WDJXHAM1,ntXVBLyCXcF8tVxMvRxjdeKlTncI58T4WDJXHAM1,inherit
10500000172281769,2025-01-05T07:56:05Z,2025-02-21T19:55:47Z,uncategorized,application/vnd.openxmlformats-officedocument.presentationml.presentation,JHTP11_16.pptx,JHTP11_16.pptx,10500000021020121,False,False,,,,False,False,,ppt,2018-05-02T20:52:34Z,3960873,,,success,https://canvas.instructure.com/files/1050~172281769/download?download_frd=1&verifier=rulrn2nKiLqpBkIoAwoyrnBgbOHdAIbMJIoVeKq8,rulrn2nKiLqpBkIoAwoyrnBgbOHdAIbMJIoVeKq8,inherit
10500000172281869,2025-01-05T07:56:15Z,2025-01-15T19:43:05Z,uncategorized,application/vnd.openxmlformats-officedocument.presentationml.presentation,JHTP11_17.pptx,JHTP11_17.pptx,10500000021020121,False,False,,,,False,False,,ppt,2023-03-03T01:00:54Z,3599274,,,success,https://canvas.instructure.com/files/1050~172281869/download?download_frd=1&verifier=OJUBYDdvxbdNdaj7K4SifGd5W8oG44gSNUJyecfq,OJUBYDdvxbdNdaj7K4SifGd5W8oG44gSNUJyecfq,inherit
10500000172281880,2025-01-05T07:56:16Z,2025-01-22T03:45:45Z,uncategorized,application/vnd.openxmlformats-officedocument.presentationml.presentation,JHTP11_18.pptx,JHTP11_18.pptx,10500000021020121,False,False,,,,False,False,,ppt,2018-05-02T20:53:20Z,2332602,,,success,https://canvas.instructure.com/files/1050~172281880/download?download_frd=1&verifier=quKACZBB8PKc43JVHWFpMhVwkHbIr6a00ZlltqVq,quKACZBB8PKc43JVHWFpMhVwkHbIr6a00ZlltqVq,inherit
10500000172281911,2025-01-05T07:56:18Z,2025-01-22T03:46:21Z,uncategorized,application/vnd.openxmlformats-officedocument.presentationml.presentation,JHTP11_19.pptx,JHTP11_19.pptx,10500000021020121,False,False,,,,False,False,,ppt,2018-05-02T20:53:37Z,2182716,,,success,https://canvas.instructure.com/files/1050~172281911/download?download_frd=1&verifier=z0ODHFhZ6gVKwrKKqDomrb0RcYbhLB1qjdxbDhAx,z0ODHFhZ6gVKwrKKqDomrb0RcYbhLB1qjdxbDhAx,inherit
10500000172281854,2025-01-05T07:56:13Z,2025-01-14T04:04:52Z,uncategorized,application/vnd.openxmlformats-officedocument.presentationml.presentation,JHTP11_20.pptx,JHTP11_20.pptx,10500000021020121,False,False,,,,False,False,,ppt,2018-05-02T20:53:51Z,1902460,,,success,https://canvas.instructure.com/files/1050~172281854/download?download_frd=1&verifier=ao1m4yLKprLQSy1DoNhep1JunhyEYawVCwWLhrBA,ao1m4yLKprLQSy1DoNhep1JunhyEYawVCwWLhrBA,inherit
10500000172281884,2025-01-05T07:56:16Z,2025-01-14T03:41:53Z,uncategorized,application/vnd.openxmlformats-officedocument.presentationml.presentation,JHTP11_21.pptx,JHTP11_21.pptx,10500000021020121,False,False,,,,False,False,,ppt,2018-05-02T20:54:04Z,2329084,,,success,https://canvas.instructure.com/files/1050~172281884/download?download_frd=1&verifier=dG0PSYiVbBGajogNwrXChbYdZlZjQGwpiqDIi52f,dG0PSYiVbBGajogNwrXChbYdZlZjQGwpiqDIi52f,inherit
10500000172281753,2025-01-05T07:56:03Z,2025-01-22T03:47:59Z,uncategorized,application/vnd.openxmlformats-officedocument.presentationml.presentation,JHTP11_22.pptx,JHTP11_22.pptx,10500000021020121,False,False,,,,False,False,,ppt,2018-05-02T20:54:29Z,3882069,,,success,https://canvas.instructure.com/files/1050~172281753/download?download_frd=1&verifier=Pp297y5V3e8VgsCSLHkBDsvjnkpitiN0dYaLJCD8,Pp297y5V3e8VgsCSLHkBDsvjnkpitiN0dYaLJCD8,inherit
10500000172281752,2025-01-05T07:56:03Z,2025-01-22T03:48:34Z,uncategorized,application/vnd.openxmlformats-officedocument.presentationml.presentation,JHTP11_23.pptx,JHTP11_23.pptx,10500000021020121,False,False,,,,False,False,,ppt,2018-05-02T20:54:42Z,7151423,,,success,https://canvas.instructure.com/files/1050~172281752/download?download_frd=1&verifier=yhSSM0ESOeROfAdcJoBssqHWshsZR7VaREAQjCnf,yhSSM0ESOeROfAdcJoBssqHWshsZR7VaREAQjCnf,inherit
10500000172281888,2025-01-05T07:56:16Z,2025-01-14T18:21:21Z,uncategorized,application/vnd.openxmlformats-officedocument.presentationml.presentation,JHTP11_24-1.pptx,JHTP11_24.pptx,10500000021020121,False,False,,,,False,False,,ppt,2018-06-26T20:08:55Z,5674228,,,success,https://canvas.instructure.com/files/1050~172281888/download?download_frd=1&verifier=8Nr7bp6BQHdYiniKjBXMiPiAC8NXJIIcizs0nq5h,8Nr7bp6BQHdYiniKjBXMiPiAC8NXJIIcizs0nq5h,inherit
10500000172281740,2025-01-05T07:56:02Z,2025-02-21T19:56:21Z,uncategorized,application/vnd.openxmlformats-officedocument.presentationml.presentation,JHTP11_24.pptx,JHTP11_24.pptx,10500000021020121,False,False,,,,False,False,,ppt,2018-05-02T20:54:59Z,5408875,,,success,https://canvas.instructure.com/files/1050~172281740/download?download_frd=1&verifier=Zf9ovoc207eclS6Iz6kVzIFALRWYcDik33oCmBvm,Zf9ovoc207eclS6Iz6kVzIFALRWYcDik33oCmBvm,inherit
10500000172281857,2025-01-05T07:56:14Z,2025-01-05T07:56:14Z,uncategorized,application/x-zip-compressed,LoanAccount.zip,LoanAccount.zip,10500000021020121,False,False,,This file is part of an unpublished module and is not available yet.,"{""asset_string"": ""attachment_10500000172281857"", ""context_module"": {""id"": 5535436, ""name"": ""Sample Programming Assignments Solutions"", ""context_type"": ""Course"", ""context_id"": 2379441, ""workflow_state"": ""unpublished"", ""unlock_at"": null}}",False,True,,zip,2021-09-09T18:29:01Z,20527,,,success,,K4sTmgEEFjhGPRfseasQpP5kht1ngJA3S9KHxekR,inherit
10500000172281878,2025-01-05T07:56:16Z,2025-01-05T07:56:16Z,uncategorized,application/x-zip-compressed,LoanAccountHierarchy.zip,LoanAccountHierarchy.zip,10500000021020121,False,False,,This file is part of an unpublished module and is not available yet.,"{""asset_string"": ""attachment_10500000172281878"", ""context_module"": {""id"": 5535436, ""name"": ""Sample Programming Assignments Solutions"", ""context_type"": ""Course"", ""context_id"": 2379441, ""workflow_state"": ""unpublished"", ""unlock_at"": null}}",False,True,,zip,2021-09-09T18:29:20Z,27663,,,success,,fCHBpwVto2W01Z3LmNU72eG4md0v3PMaGtgZ60J2,inherit
10500000172281745,2025-01-05T07:56:03Z,2025-01-05T07:56:03Z,uncategorized,application/vnd.openxmlformats-officedocument.wordprocessingml.document,P5 Rubric Drawing Application.docx,P5+Rubric+Drawing+Application.docx,10500000021020121,False,False,,,,False,False,,doc,2019-10-11T19:53:39Z,18253,,,success,https://canvas.instructure.com/files/1050~172281745/download?download_frd=1&verifier=WsZPhn8xiAzb7JoILF4F7GS9o0Og0mcF4QNeTLKw,WsZPhn8xiAzb7JoILF4F7GS9o0Og0mcF4QNeTLKw,inherit
10500000172281868,2025-01-05T07:56:15Z,2025-01-11T00:11:13Z,uncategorized,application/pdf,PA1 Loan Account Grading Rubric.pdf,PA1+Loan+Account+Grading+Rubric.pdf,10500000021020121,False,False,,,,False,False,,pdf,2021-08-03T23:25:05Z,102485,,,success,https://canvas.instructure.com/files/1050~172281868/download?download_frd=1&verifier=ICJOuif2eCniqqyKpsgWhfHX3ujagd5WBfnoBAYH,ICJOuif2eCniqqyKpsgWhfHX3ujagd5WBfnoBAYH,inherit
10500000172281903,2025-01-05T07:56:17Z,2025-01-15T20:59:42Z,uncategorized,application/pdf,PA2 Loan Account Hierarchy Grading Rubric.pdf,PA2+Loan+Account+Hierarchy+Grading+Rubric.pdf,10500000021020121,False,False,,,,False,False,,pdf,2021-08-08T23:42:19Z,134126,,,success,https://canvas.instructure.com/files/1050~172281903/download?download_frd=1&verifier=OIZr8HrqwsNvl4Hzk8hbJE2ZR1khDLiQkB4bWPRK,OIZr8HrqwsNvl4Hzk8hbJE2ZR1khDLiQkB4bWPRK,inherit
10500000172281902,2025-01-05T07:56:17Z,2025-01-14T18:17:09Z,uncategorized,application/pdf,PA3 Customer Loan Accounts Grading Rubric.docx.pdf,PA3+Customer+Loan+Accounts+Grading+Rubric.docx.pdf,10500000021020121,False,False,,,,False,False,,pdf,2021-09-28T18:28:30Z,167027,,,success,https://canvas.instructure.com/files/1050~172281902/download?download_frd=1&verifier=oVkmMe5AtmWdpdp8PycW5dWueNpxhOeFhYhdBCIv,oVkmMe5AtmWdpdp8PycW5dWueNpxhOeFhYhdBCIv,inherit
10500000172281883,2025-01-05T07:56:16Z,2025-01-14T19:42:32Z,uncategorized,application/vnd.openxmlformats-officedocument.wordprocessingml.document,PA4 PizzaServingsCalculatorRubric.docx,PA4+PizzaServingsCalculatorRubric.docx,10500000021020121,False,False,,,,False,False,,doc,2020-09-24T17:15:02Z,21483,,,success,https://canvas.instructure.com/files/1050~172281883/download?download_frd=1&verifier=1AzJZpJqX4SmRfbFxGuLZ2mFcNYaK3FKwFS8X3ma,1AzJZpJqX4SmRfbFxGuLZ2mFcNYaK3FKwFS8X3ma,inherit
10500000172281906,2025-01-05T07:56:18Z,2025-01-27T20:45:28Z,uncategorized,application/pdf,PA5 2D Drawing Application Grading Rubric.pdf,PA5+2D+Drawing+Application+Grading+Rubric.pdf,10500000021020121,False,False,,,,False,False,,pdf,2021-08-09T22:36:34Z,97067,,,success,https://canvas.instructure.com/files/1050~172281906/download?download_frd=1&verifier=CKWQOVL4qIiujWAyMOOl5Rzo1jy5RtFiVTJvC7rf,CKWQOVL4qIiujWAyMOOl5Rzo1jy5RtFiVTJvC7rf,inherit
10500000172281885,2025-01-05T07:56:16Z,2025-01-22T21:26:34Z,uncategorized,application/pdf,PA6 Functional Programming Grading Rubric.pdf,PA6+Functional+Programming+Grading+Rubric.pdf,10500000021020121,False,False,,,,False,False,,pdf,2023-08-30T22:50:24Z,156436,,,success,https://canvas.instructure.com/files/1050~172281885/download?download_frd=1&verifier=dKyR669YWkLkAIfwg4qpqkNcIFBoE4sxH1aDzgTk,dKyR669YWkLkAIfwg4qpqkNcIFBoE4sxH1aDzgTk,inherit
10500000172281846,2025-01-05T07:56:13Z,2025-01-05T07:56:13Z,uncategorized,application/x-zip-compressed,PizzaServingsCalculator.zip,PizzaServingsCalculator.zip,10500000021020121,False,False,,This file is part of an unpublished module and is not available yet.,"{""asset_string"": ""attachment_10500000172281846"", ""context_module"": {""id"": 5535436, ""name"": ""Sample Programming Assignments Solutions"", ""context_type"": ""Course"", ""context_id"": 2379441, ""workflow_state"": ""unpublished"", ""unlock_at"": null}}",False,True,,zip,2022-09-27T19:41:21Z,19514,,,success,,sgLk52Ox7Y2lqXGqgsX9wgP767mEchlTOxlIIiv5,inherit
10500000172281828,2025-01-05T07:56:11Z,2025-01-05T07:56:11Z,uncategorized,image/png,PizzaServingsCalculatorFinal.png,PizzaServingsCalculatorFinal.png,10500000021020121,False,False,,,,False,False,,image,2020-09-24T16:25:11Z,10703,https://canvas.instructure.com/images/thumbnails/1050~172281828/SgYm4C4ldZTOSuU8AaMUnwt89Ahp90O2enCglvFc,,success,https://canvas.instructure.com/files/1050~172281828/download?download_frd=1&verifier=SgYm4C4ldZTOSuU8AaMUnwt89Ahp90O2enCglvFc,SgYm4C4ldZTOSuU8AaMUnwt89Ahp90O2enCglvFc,inherit
10500000172281767,2025-01-05T07:56:05Z,2025-01-05T07:56:05Z,uncategorized,image/png,PizzaServingsCalculatorInitial.png,PizzaServingsCalculatorInitial.png,10500000021020121,False,False,,,,False,False,,image,2020-09-24T16:17:07Z,7488,https://canvas.instructure.com/images/thumbnails/1050~172281767/qcukieCXa3jbHz2gqnzA6McFaYj7tFi6it31PlNc,,success,https://canvas.instructure.com/files/1050~172281767/download?download_frd=1&verifier=qcukieCXa3jbHz2gqnzA6McFaYj7tFi6it31PlNc,qcukieCXa3jbHz2gqnzA6McFaYj7tFi6it31PlNc,inherit
10500000172281873,2025-01-05T07:56:15Z,2025-01-11T01:56:17Z,uncategorized,application/vnd.openxmlformats-officedocument.presentationml.presentation,Python_C++_to_Java_Comparison.pptx,Python_C%2B%2B_to_Java_Comparison.pptx,10500000021020121,False,False,,,,False,False,,ppt,2018-05-02T20:55:17Z,3610534,,,success,https://canvas.instructure.com/files/1050~172281873/download?download_frd=1&verifier=d2j4BpV8MQ46bja71GLEqF6uCJYqAkCiZ7i2jkPs,d2j4BpV8MQ46bja71GLEqF6uCJYqAkCiZ7i2jkPs,inherit
10500000172281815,2025-01-05T07:56:10Z,2025-01-05T07:56:10Z,uncategorized,image/png,TemperatureConverter-Assignment5.png,TemperatureConverter-Assignment5.png,10500000021020121,False,False,,,,False,False,,image,2018-06-14T20:12:47Z,11890,https://canvas.instructure.com/images/thumbnails/1050~172281815/DNPFRzhBvpBXGh5hPBIabQhPMnOXRzKoXIWzQiD4,,success,https://canvas.instructure.com/files/1050~172281815/download?download_frd=1&verifier=DNPFRzhBvpBXGh5hPBIabQhPMnOXRzKoXIWzQiD4,DNPFRzhBvpBXGh5hPBIabQhPMnOXRzKoXIWzQiD4,inherit
10500000172281861,2025-01-05T07:56:14Z,2025-01-10T23:38:42Z,uncategorized,application/pdf,Using-Apache-Netbeans.pdf,Using-Apache-Netbeans.pdf,10500000021020121,False,False,,,,False,False,,pdf,2022-10-20T01:27:46Z,610060,,,success,https://canvas.instructure.com/files/1050~172281861/download?download_frd=1&verifier=AN0dR4pc2K9XnuZIOvjc036btbxWYeyfciBc8mcv,AN0dR4pc2K9XnuZIOvjc036btbxWYeyfciBc8mcv,inherit
10500000176253864,2025-03-30T23:03:01Z,2025-03-30T23:14:13Z,uncategorized,video/mp4,Video - Creating the Course Scheduler Database in Netbeans Using Derby 10.17.mp4,Video+-+Creating+the+Course+Scheduler+Database+in+Netbeans+Using+Derby+10.17.mp4,10500000021020121,False,False,,,,False,False,m-35WccM7tndsyX3cbk1awDpSb82uCVEqW,video,2025-03-30T23:03:01Z,35846530,,,success,https://canvas.instructure.com/files/1050~176253864/download?download_frd=1&verifier=A3Xhl4aAbFq6Dyl3MzVlLDiDqDKMbyiag1DOpKHC,A3Xhl4aAbFq6Dyl3MzVlLDiDqDKMbyiag1DOpKHC,inherit
10500000172281917,2025-01-05T07:56:18Z,2025-01-05T07:56:18Z,uncategorized,video/mp4,Video - Final Project Grading Example.mp4,Video+-+Final+Project+Grading+Example.mp4,10500000021020121,False,False,,This file is part of an unpublished module and is not available yet.,"{""asset_string"": ""attachment_10500000172281917"", ""context_module"": {""id"": 5535436, ""name"": ""Sample Programming Assignments Solutions"", ""context_type"": ""Course"", ""context_id"": 2379441, ""workflow_state"": ""unpublished"", ""unlock_at"": null}}",False,True,m-25hVMC2xp1bkSwmwHZq1gHzDDALVHW8T,video,2024-12-15T01:23:15Z,24231040,,,success,,TFOuxLmJXGTwYdB1pAiJ31MQeQh3wF4nvRUp1hDe,inherit
10500000172281896,2025-01-05T07:56:17Z,2025-01-05T07:56:17Z,uncategorized,video/mp4,Video - How to Find and Zip Your Database Folder for the Final Project.mp4,Video+-+How+to+Find+and+Zip+Your+Database+Folder+for+the+Final+Project.mp4,10500000021020121,False,False,,,,False,False,m-4nuVJSABKxzYsrQWSsWN9LVHRLqYMxxV,video,2023-12-05T00:45:19Z,9195497,,,success,https://canvas.instructure.com/files/1050~172281896/download?download_frd=1&verifier=d2NDZ6nSp0eZMvc47Hx0idPSYjL2zVLCKzF2fhCT,d2NDZ6nSp0eZMvc47Hx0idPSYjL2zVLCKzF2fhCT,inherit
