id,created_at,updated_at,category,content-type,display_name,filename,folder_id,hidden,hidden_for_user,lock_at,locked,locked_for_user,media_entry_id,mime_class,modified_at,size,thumbnail_url,unlock_at,upload_status,url,uuid,visibility_level
10500000183279722,2025-10-14T15:25:32Z,2025-10-14T18:47:08Z,uncategorized,application/pdf,quiz_3_sol.pdf,quiz_3_sol.pdf,10500000022424588,False,False,,False,False,,pdf,2025-10-14T15:25:32Z,85689,,,success,https://canvas.instructure.com/files/1050~183279722/download?download_frd=1&verifier=sYKgic4ifXQRXre0aZFBAjGNep5rqWQT0nswD7zj,sYKgic4ifXQRXre0aZFBAjGNep5rqWQT0nswD7zj,inherit
10500000183279718,2025-10-14T15:25:31Z,2025-10-14T18:46:54Z,uncategorized,application/pdf,quiz_3.pdf,quiz_3.pdf,10500000022424588,False,False,,False,False,,pdf,2025-10-14T15:25:31Z,76045,,,success,https://canvas.instructure.com/files/1050~183279718/download?download_frd=1&verifier=6g5cgbt4H6cw00m0uEzvc7Sz5He2lniusCrmKF5C,6g5cgbt4H6cw00m0uEzvc7Sz5He2lniusCrmKF5C,inherit
10500000183279725,2025-10-14T15:25:34Z,2025-10-14T18:47:29Z,uncategorized,application/pdf,quiz_4_sol.pdf,quiz_4_sol.pdf,10500000022424588,False,False,,False,False,,pdf,2025-10-14T15:25:34Z,79768,,,success,https://canvas.instructure.com/files/1050~183279725/download?download_frd=1&verifier=j3bbr2WUldxRRcW57ti3ApD1bbQrKeH2wsI9bFaQ,j3bbr2WUldxRRcW57ti3ApD1bbQrKeH2wsI9bFaQ,inherit
10500000183279723,2025-10-14T15:25:33Z,2025-10-14T18:47:17Z,uncategorized,application/pdf,quiz_4.pdf,quiz_4.pdf,10500000022424588,False,False,,False,False,,pdf,2025-10-14T15:25:33Z,70515,,,success,https://canvas.instructure.com/files/1050~183279723/download?download_frd=1&verifier=fsXMEf9dsbvVWUZWI8W0kJ32Zcds720yFqhYavf4,fsXMEf9dsbvVWUZWI8W0kJ32Zcds720yFqhYavf4,inherit
10500000183279728,2025-10-14T15:25:35Z,2025-10-14T18:47:52Z,uncategorized,application/pdf,quiz_5_sol.pdf,quiz_5_sol.pdf,10500000022424588,False,False,,False,False,,pdf,2025-10-14T15:25:35Z,84309,,,success,https://canvas.instructure.com/files/1050~183279728/download?download_frd=1&verifier=P7VdlOu5uGv98obJaUDFLKPYOl5VNwpqy7dNENFU,P7VdlOu5uGv98obJaUDFLKPYOl5VNwpqy7dNENFU,inherit
10500000183279727,2025-10-14T15:25:35Z,2025-10-14T18:47:41Z,uncategorized,application/pdf,quiz_5.pdf,quiz_5.pdf,10500000022424588,False,False,,False,False,,pdf,2025-10-14T15:25:35Z,82588,,,success,https://canvas.instructure.com/files/1050~183279727/download?download_frd=1&verifier=ZpFf598eeEsIEj1G1LtfNkEeoEprafn1vXBTZ5pn,ZpFf598eeEsIEj1G1LtfNkEeoEprafn1vXBTZ5pn,inherit
10500000183279731,2025-10-14T15:25:37Z,2025-10-14T18:48:19Z,uncategorized,application/pdf,quiz_6_sol.pdf,quiz_6_sol.pdf,10500000022424588,False,False,,False,False,,pdf,2025-10-14T15:25:37Z,88902,,,success,https://canvas.instructure.com/files/1050~183279731/download?download_frd=1&verifier=jls4Nc3vusKlwIu9ErACSUxeoNcH4iUuLQFsImd3,jls4Nc3vusKlwIu9ErACSUxeoNcH4iUuLQFsImd3,inherit
10500000183279730,2025-10-14T15:25:36Z,2025-10-14T18:48:30Z,uncategorized,application/pdf,quiz_6.pdf,quiz_6.pdf,10500000022424588,False,False,,False,False,,pdf,2025-10-14T15:25:36Z,87329,,,success,https://canvas.instructure.com/files/1050~183279730/download?download_frd=1&verifier=PKHKkbFOE6tt5OnT84mDRSddMbjCZzbApYDgbgzx,PKHKkbFOE6tt5OnT84mDRSddMbjCZzbApYDgbgzx,inherit
10500000183495412,2025-10-18T17:07:44Z,2025-10-22T14:16:14Z,uncategorized,application/pdf,Rec 7.pdf,Rec+7.pdf,10500000022331542,False,False,,False,False,,pdf,2025-10-18T17:07:44Z,66248,,,success,https://canvas.instructure.com/files/1050~183495412/download?download_frd=1&verifier=IcQarvZwn4TGpnczE0ohMC2p4X06CKxZmb5zvc3e,IcQarvZwn4TGpnczE0ohMC2p4X06CKxZmb5zvc3e,inherit
10500000183670975,2025-10-22T14:12:15Z,2025-10-22T14:16:30Z,uncategorized,application/pdf,rec_7_solution.pdf,rec_7_solution.pdf,10500000022331542,False,False,,False,False,,pdf,2025-10-22T14:12:15Z,105767,,,success,https://canvas.instructure.com/files/1050~183670975/download?download_frd=1&verifier=tkQJtMMDDMMioBQL5MSNUxLQ6H3CzdjbQwzjuBW0,tkQJtMMDDMMioBQL5MSNUxLQ6H3CzdjbQwzjuBW0,inherit
10500000181658552,2025-09-13T02:02:34Z,2025-09-20T01:23:49Z,uncategorized,application/pdf,recitation 2.pdf,Recitation+2.pdf,10500000022331542,False,False,,False,False,,pdf,2025-09-13T02:02:34Z,97326,,,success,https://canvas.instructure.com/files/1050~181658552/download?download_frd=1&verifier=cKqyWYYhSqZcQFYFWKPcEYtBEshEoiqq9IW2PuP8,cKqyWYYhSqZcQFYFWKPcEYtBEshEoiqq9IW2PuP8,inherit
10500000182214618,2025-09-23T17:11:56Z,2025-09-23T17:12:57Z,uncategorized,application/pdf,recitation_3_sol.pdf,recitation_3_sol.pdf,10500000022331542,False,False,,False,False,,pdf,2025-09-23T17:11:56Z,119337,,,success,https://canvas.instructure.com/files/1050~182214618/download?download_frd=1&verifier=jQKDigOx1ox01Teo5XorlN3c4rg4bZYwJzqnRfGQ,jQKDigOx1ox01Teo5XorlN3c4rg4bZYwJzqnRfGQ,inherit
10500000182214619,2025-09-23T17:11:56Z,2025-09-23T17:12:52Z,uncategorized,application/pdf,recitation_3.pdf,recitation_3.pdf,10500000022331542,False,False,,False,False,,pdf,2025-09-23T17:11:56Z,119337,,,success,https://canvas.instructure.com/files/1050~182214619/download?download_frd=1&verifier=NjGDe6YmAgwWxe8wwruaXfpsX8VMgHTCQH7ReD6K,NjGDe6YmAgwWxe8wwruaXfpsX8VMgHTCQH7ReD6K,inherit
10500000182587746,2025-09-30T16:36:25Z,2025-09-30T16:37:33Z,uncategorized,application/pdf,recitation_4_sol.pdf,recitation_4_sol.pdf,10500000022331542,False,False,,False,False,,pdf,2025-09-30T16:36:25Z,102967,,,success,https://canvas.instructure.com/files/1050~182587746/download?download_frd=1&verifier=GsejG78WSB9Jz47TBSEmuPJsXGjEbbVO0YHHxR27,GsejG78WSB9Jz47TBSEmuPJsXGjEbbVO0YHHxR27,inherit
10500000182416454,2025-09-26T15:40:47Z,2025-09-27T16:26:38Z,uncategorized,application/pdf,recitation_4.pdf,recitation_4.pdf,10500000022331542,False,False,,False,False,,pdf,2025-09-26T15:40:47Z,86946,,,success,https://canvas.instructure.com/files/1050~182416454/download?download_frd=1&verifier=3TTKRKpnjCmXEtAhrPEQhoLNFG59r8kGHvjICvDd,3TTKRKpnjCmXEtAhrPEQhoLNFG59r8kGHvjICvDd,inherit
10500000182873961,2025-10-06T17:36:13Z,2025-10-06T17:36:44Z,uncategorized,application/pdf,recitation_5_sol.pdf,recitation_5_sol.pdf,10500000022331542,False,False,,False,False,,pdf,2025-10-06T17:36:13Z,117236,,,success,https://canvas.instructure.com/files/1050~182873961/download?download_frd=1&verifier=vXDeHg9ZLuRs0EX5ED7WycLwe4eXqihSN8Qqm1EC,vXDeHg9ZLuRs0EX5ED7WycLwe4eXqihSN8Qqm1EC,inherit
10500000182781374,2025-10-04T14:25:41Z,2025-10-06T17:36:19Z,uncategorized,application/pdf,recitation_5.pdf,Rec+5.pdf,10500000022331542,False,False,,False,False,,pdf,2025-10-04T14:25:41Z,88366,,,success,https://canvas.instructure.com/files/1050~182781374/download?download_frd=1&verifier=i3OeFhxOQT2OsAoHPKTiHxX8vdNOjnB3nJeffghP,i3OeFhxOQT2OsAoHPKTiHxX8vdNOjnB3nJeffghP,inherit
10500000183279783,2025-10-14T15:26:25Z,2025-10-14T18:45:30Z,uncategorized,application/pdf,recitation_6_sol.pdf,recitation_6_sol.pdf,10500000022331542,False,False,,False,False,,pdf,2025-10-14T15:26:25Z,352294,,,success,https://canvas.instructure.com/files/1050~183279783/download?download_frd=1&verifier=F52zE6xc4CCZV8sMG70fgaMXUVhepwf0KrNW6oFY,F52zE6xc4CCZV8sMG70fgaMXUVhepwf0KrNW6oFY,inherit
10500000183145005,2025-10-11T17:01:32Z,2025-10-11T17:02:21Z,uncategorized,application/pdf,recitation_6.pdf,recitation_6.pdf,10500000022331542,False,False,,False,False,,pdf,2025-10-11T17:01:32Z,307001,,,success,https://canvas.instructure.com/files/1050~183145005/download?download_frd=1&verifier=JrzJSQ5EMAP6Vf9fkSIIvb4bWSGaMErQJlFjncaO,JrzJSQ5EMAP6Vf9fkSIIvb4bWSGaMErQJlFjncaO,inherit
10500000183836959,2025-10-24T20:20:32Z,2025-10-24T20:20:32Z,uncategorized,application/pdf,recitation_8.pdf,recitation_8.pdf,10500000022331542,False,False,,False,False,,pdf,2025-10-24T20:20:32Z,97238,,,success,https://canvas.instructure.com/files/1050~183836959/download?download_frd=1&verifier=D4ZVgRlWQZAKdRg9UI6GMFg0imyQHv2JIyerDACy,D4ZVgRlWQZAKdRg9UI6GMFg0imyQHv2JIyerDACy,inherit
10500000181439901,2025-09-09T17:00:20Z,2025-09-09T17:03:25Z,uncategorized,application/pdf,recitation1_sol.pdf,CMPSC+465+Rec+1+Solutions.pdf,10500000022331542,False,False,,False,False,,pdf,2025-09-09T17:00:20Z,112884,,,success,https://canvas.instructure.com/files/1050~181439901/download?download_frd=1&verifier=dn8Emf29uX4IeyBb3r44TKUOeA4zhtsFglLwTmd4,dn8Emf29uX4IeyBb3r44TKUOeA4zhtsFglLwTmd4,inherit
10500000181280296,2025-09-06T00:26:04Z,2025-09-19T10:40:45Z,uncategorized,application/pdf,recitation1.pdf,CMPSC+465+Rec+1.pdf,10500000022331542,False,False,,False,False,,pdf,2025-09-06T00:26:04Z,85101,,,success,https://canvas.instructure.com/files/1050~181280296/download?download_frd=1&verifier=UEEgO9sjabBp651JDBvOqjmn3jKVVkctmGS8C0ZV,UEEgO9sjabBp651JDBvOqjmn3jKVVkctmGS8C0ZV,inherit
10500000181818644,2025-09-16T16:53:47Z,2025-09-16T16:55:01Z,uncategorized,application/pdf,recitation2_sol.pdf,recitation2_sol.pdf,10500000022331542,False,False,,False,False,,pdf,2025-09-16T16:53:47Z,121239,,,success,https://canvas.instructure.com/files/1050~181818644/download?download_frd=1&verifier=HvY0kIvtdqurhDdsR5DlFhjay99CX6F71BhrrtEM,HvY0kIvtdqurhDdsR5DlFhjay99CX6F71BhrrtEM,inherit
